YEAR,MO,DY,HR,WS50M,WD50M
2006,2,3,23,8.1,115.0
2006,2,4,0,7.49,117.2
2006,2,4,1,7.01,118.0
2006,2,4,2,6.48,118.2
2006,2,4,3,6.25,118.3
2006,2,4,4,6.3,117.6
2006,2,4,5,6.31,117.5
2006,2,4,6,6.5,117.4
2006,2,4,7,8.1,116.7
2006,2,4,8,8.2,116.9
2006,2,4,9,7.74,116.7
2006,2,4,10,7.2,116.6
2006,2,4,11,6.72,115.8
2006,2,4,12,6.36,113.8
2006,2,4,13,6.29,110.4
2006,2,4,14,6.38,107.6
2006,2,4,15,6.58,105.2
2006,2,4,16,7.14,102.4
2006,2,4,17,8.2,100.0
2006,2,4,18,9.37,99.2
2006,2,4,19,10.05,99.6
2006,2,4,20,10.06,101.3
2006,2,4,21,9.46,103.6
2006,2,4,22,8.75,105.8
2006,2,4,23,8.17,108.0
2006,2,5,0,7.7,109.6
2006,2,5,1,7.22,110.2
2006,2,5,2,6.82,109.7
2006,2,5,3,6.6,109.4
2006,2,5,4,6.46,108.9
2006,2,5,5,6.4,110.1
2006,2,5,6,6.49,112.0
2006,2,5,7,8.13,112.6
2006,2,5,8,7.86,113.2
2006,2,5,9,7.29,113.3
2006,2,5,10,6.68,113.1
2006,2,5,11,6.08,112.7
2006,2,5,12,5.69,111.2
2006,2,5,13,5.66,109.0
2006,2,5,14,5.99,106.4
2006,2,5,15,6.35,103.8
2006,2,5,16,6.99,101.2
2006,2,5,17,7.89,99.1
2006,2,5,18,8.91,97.5
2006,2,5,19,9.58,96.9
2006,2,5,20,9.83,97.2
2006,2,5,21,9.15,97.6
2006,2,5,22,8.21,98.0
2006,2,5,23,7.38,98.6
2006,2,6,0,6.79,100.2
2006,2,6,1,6.21,102.1
2006,2,6,2,5.75,103.8
2006,2,6,3,5.66,104.1
2006,2,6,4,5.55,104.1
2006,2,6,5,5.58,105.3
2006,2,6,6,5.84,107.0
2006,2,6,7,7.45,105.5
2006,2,6,8,7.76,105.7
2006,2,6,9,6.86,106.5
2006,2,6,10,6.88,104.9
2006,2,6,11,7.23,102.9
2006,2,6,12,7.06,100.0
2006,2,6,13,6.7,96.9
2006,2,6,14,6.41,94.3
2006,2,6,15,6.48,91.1
2006,2,6,16,7.02,87.2
2006,2,6,17,7.44,85.3
2006,2,6,18,7.4,85.0
2006,2,6,19,6.99,84.3
2006,2,6,20,6.73,82.9
2006,2,6,21,6.38,80.3
2006,2,6,22,5.94,77.2
2006,2,6,23,5.68,73.9
2006,2,7,0,5.38,72.9
2006,2,7,1,4.75,75.0
2006,2,7,2,4.51,76.7
2006,2,7,3,4.2,78.5
2006,2,7,4,4.14,80.3
2006,2,7,5,4.01,82.6
2006,2,7,6,3.92,83.6
2006,2,7,7,4.83,81.8
2006,2,7,8,5.1,81.9
2006,2,7,9,5.09,81.2
2006,2,7,10,5.27,80.3
2006,2,7,11,5.49,79.9
2006,2,7,12,5.86,80.4
2006,2,7,13,6.16,82.2
2006,2,7,14,6.38,83.5
2006,2,7,15,6.62,84.2
2006,2,7,16,6.93,84.3
2006,2,7,17,7.41,84.0
2006,2,7,18,7.9,84.2
2006,2,7,19,7.63,84.5
2006,2,7,20,7.59,84.0
2006,2,7,21,7.81,82.3
2006,2,7,22,7.36,80.5
2006,2,7,23,6.96,79.0
2006,2,8,0,6.5,78.4
2006,2,8,1,6.26,78.6
2006,2,8,2,6.27,78.9
2006,2,8,3,6.19,80.1
2006,2,8,4,5.84,81.9
2006,2,8,5,5.51,83.3
2006,2,8,6,5.36,84.4
2006,2,8,7,6.32,84.2
2006,2,8,8,6.26,85.0
2006,2,8,9,5.71,86.5
2006,2,8,10,5.04,89.4
2006,2,8,11,4.43,94.4
2006,2,8,12,4.08,101.0
2006,2,8,13,4.1,105.3
2006,2,8,14,4.43,102.9
2006,2,8,15,5.18,96.3
2006,2,8,16,6.41,89.0
2006,2,8,17,8.07,83.4
2006,2,8,18,9.27,80.1
2006,2,8,19,9.7,80.2
2006,2,8,20,9.06,82.8
2006,2,8,21,7.95,85.2
2006,2,8,22,7.04,86.1
2006,2,8,23,6.51,85.9
2006,2,9,0,6.07,85.7
2006,2,9,1,5.69,86.8
2006,2,9,2,5.38,89.7
2006,2,9,3,5.14,92.5
2006,2,9,4,4.97,94.2
2006,2,9,5,5.03,94.8
2006,2,9,6,5.15,95.3
2006,2,9,7,5.61,95.0
2006,2,9,8,5.43,96.0
2006,2,9,9,5.02,98.8
2006,2,9,10,4.52,106.6
2006,2,9,11,4.31,116.9
2006,2,9,12,4.44,121.1
2006,2,9,13,4.78,119.5
2006,2,9,14,5.27,113.6
2006,2,9,15,5.98,106.5
2006,2,9,16,6.9,99.6
2006,2,9,17,8.13,92.3
2006,2,9,18,9.11,87.4
2006,2,9,19,9.33,86.7
2006,2,9,20,8.86,88.6
2006,2,9,21,8.15,91.1
2006,2,9,22,7.54,92.4
2006,2,9,23,7.04,92.5
2006,2,10,0,6.69,92.5
2006,2,10,1,6.15,93.0
2006,2,10,2,5.52,93.6
2006,2,10,3,5.05,92.4
2006,2,10,4,4.86,88.6
2006,2,10,5,4.84,85.1
2006,2,10,6,4.74,84.7
2006,2,10,7,5.3,86.3
2006,2,10,8,5.11,87.9
2006,2,10,9,4.77,88.0
2006,2,10,10,4.29,89.7
2006,2,10,11,3.76,96.6
2006,2,10,12,3.36,103.4
2006,2,10,13,3.1,103.6
2006,2,10,14,3.0,95.5
2006,2,10,15,3.21,83.7
2006,2,10,16,3.92,73.0
2006,2,10,17,5.19,67.3
2006,2,10,18,6.69,65.5
2006,2,10,19,7.72,66.3
2006,2,10,20,8.01,67.6
2006,2,10,21,8.01,69.5
2006,2,10,22,7.67,69.6
2006,2,10,23,6.96,68.5
2006,2,11,0,6.23,68.1
2006,2,11,1,5.44,66.6
2006,2,11,2,4.82,64.6
2006,2,11,3,4.46,64.4
2006,2,11,4,4.13,66.6
2006,2,11,5,3.87,68.9
2006,2,11,6,3.84,70.7
2006,2,11,7,4.57,69.0
2006,2,11,8,4.8,67.4
2006,2,11,9,4.74,65.6
2006,2,11,10,4.62,64.8
2006,2,11,11,4.37,66.4
2006,2,11,12,4.03,68.6
2006,2,11,13,3.87,69.7
2006,2,11,14,4.01,70.2
2006,2,11,15,4.37,68.7
2006,2,11,16,4.84,67.4
2006,2,11,17,5.39,66.2
2006,2,11,18,5.98,67.6
2006,2,11,19,6.45,70.0
2006,2,11,20,6.7,70.7
2006,2,11,21,6.51,72.0
2006,2,11,22,5.99,74.2
2006,2,11,23,5.3,77.9
2006,2,12,0,4.83,82.4
2006,2,12,1,4.57,82.6
2006,2,12,2,4.22,78.2
2006,2,12,3,4.06,72.5
2006,2,12,4,4.24,70.3
2006,2,12,5,4.51,72.4
2006,2,12,6,4.73,75.2
2006,2,12,7,5.49,76.3
2006,2,12,8,5.43,78.1
2006,2,12,9,5.33,80.0
2006,2,12,10,5.32,84.0
2006,2,12,11,5.43,89.6
2006,2,12,12,5.65,94.1
2006,2,12,13,5.97,95.7
2006,2,12,14,6.28,95.4
2006,2,12,15,6.57,94.0
2006,2,12,16,6.85,92.7
2006,2,12,17,7.33,90.7
2006,2,12,18,7.94,88.0
2006,2,12,19,8.1,85.8
2006,2,12,20,7.97,85.3
2006,2,12,21,7.39,85.7
2006,2,12,22,6.75,86.2
2006,2,12,23,6.07,87.5
2006,2,13,0,5.32,90.3
2006,2,13,1,5.13,91.8
2006,2,13,2,5.18,92.9
2006,2,13,3,5.05,95.0
2006,2,13,4,5.1,97.1
2006,2,13,5,5.1,99.1
2006,2,13,6,5.17,100.1
2006,2,13,7,5.99,97.9
2006,2,13,8,6.35,97.5
2006,2,13,9,6.35,98.4
2006,2,13,10,6.48,98.4
2006,2,13,11,6.76,96.8
2006,2,13,12,7.06,94.6
2006,2,13,13,7.29,93.5
2006,2,13,14,7.45,93.2
2006,2,13,15,7.66,93.1
2006,2,13,16,7.97,93.2
2006,2,13,17,8.38,93.4
2006,2,13,18,8.63,93.4
2006,2,13,19,8.03,92.7
2006,2,13,20,7.72,91.9
2006,2,13,21,7.25,92.5
2006,2,13,22,6.68,94.0
2006,2,13,23,6.48,95.1
2006,2,14,0,6.05,96.5
2006,2,14,1,5.72,97.5
2006,2,14,2,5.44,98.5
2006,2,14,3,5.28,99.6
2006,2,14,4,5.17,100.7
2006,2,14,5,4.96,101.0
2006,2,14,6,4.77,100.7
2006,2,14,7,5.96,96.5
2006,2,14,8,6.04,94.5
2006,2,14,9,5.79,92.4
2006,2,14,10,5.45,89.8
2006,2,14,11,5.02,88.3
2006,2,14,12,4.6,88.6
2006,2,14,13,4.46,88.3
2006,2,14,14,4.46,86.1
2006,2,14,15,4.81,83.1
2006,2,14,16,5.59,80.4
2006,2,14,17,6.78,79.4
2006,2,14,18,7.81,79.9
2006,2,14,19,7.95,81.3
2006,2,14,20,7.48,82.9
2006,2,14,21,6.71,84.5
2006,2,14,22,5.93,84.6
2006,2,14,23,5.25,82.3
2006,2,15,0,4.67,78.8
2006,2,15,1,4.18,73.5
2006,2,15,2,3.84,69.1
2006,2,15,3,3.57,64.9
2006,2,15,4,3.51,60.9
2006,2,15,5,3.42,58.0
2006,2,15,6,3.25,56.6
2006,2,15,7,3.8,55.2
2006,2,15,8,3.59,55.8
2006,2,15,9,3.17,59.1
2006,2,15,10,2.81,75.6
2006,2,15,11,2.67,98.8
2006,2,15,12,2.76,118.3
2006,2,15,13,2.84,125.8
2006,2,15,14,2.82,124.9
2006,2,15,15,2.91,119.4
2006,2,15,16,3.37,108.5
2006,2,15,17,4.57,96.0
2006,2,15,18,6.43,87.5
2006,2,15,19,7.42,83.7
2006,2,15,20,7.74,83.7
2006,2,15,21,7.56,84.2
2006,2,15,22,6.75,84.5
2006,2,15,23,5.81,85.7
2006,2,16,0,5.06,88.6
2006,2,16,1,4.59,92.1
2006,2,16,2,4.25,96.1
2006,2,16,3,4.24,99.8
2006,2,16,4,4.43,100.8
2006,2,16,5,4.64,100.6
2006,2,16,6,4.56,100.9
2006,2,16,7,5.82,98.4
2006,2,16,8,5.85,99.3
2006,2,16,9,5.33,101.2
2006,2,16,10,4.75,105.0
2006,2,16,11,4.31,111.4
2006,2,16,12,4.13,118.7
2006,2,16,13,4.12,121.3
2006,2,16,14,4.26,120.2
2006,2,16,15,4.54,115.8
2006,2,16,16,5.2,108.3
2006,2,16,17,6.31,100.3
2006,2,16,18,7.62,94.7
2006,2,16,19,8.35,94.9
2006,2,16,20,8.38,99.2
2006,2,16,21,8.23,103.9
2006,2,16,22,7.53,108.1
2006,2,16,23,6.86,112.3
2006,2,17,0,6.53,116.2
2006,2,17,1,6.23,118.3
2006,2,17,2,6.19,119.8
2006,2,17,3,6.2,121.7
2006,2,17,4,6.05,124.2
2006,2,17,5,6.01,126.5
2006,2,17,6,6.34,126.5
2006,2,17,7,7.78,123.2
2006,2,17,8,8.04,118.9
2006,2,17,9,7.93,115.7
2006,2,17,10,7.37,112.7
2006,2,17,11,6.71,110.1
2006,2,17,12,6.31,108.1
2006,2,17,13,6.08,105.5
2006,2,17,14,6.23,100.3
2006,2,17,15,6.52,95.3
2006,2,17,16,6.86,90.4
2006,2,17,17,7.44,86.5
2006,2,17,18,7.62,84.6
2006,2,17,19,7.77,84.6
2006,2,17,20,7.62,85.6
2006,2,17,21,7.26,87.3
2006,2,17,22,6.61,88.4
2006,2,17,23,6.66,89.7
2006,2,18,0,6.72,89.6
2006,2,18,1,6.31,89.6
2006,2,18,2,5.55,92.1
2006,2,18,3,5.0,94.7
2006,2,18,4,4.73,96.4
2006,2,18,5,4.42,99.5
2006,2,18,6,4.26,101.9
2006,2,18,7,5.1,95.6
2006,2,18,8,5.53,93.2
2006,2,18,9,5.63,93.7
2006,2,18,10,5.69,94.6
2006,2,18,11,5.66,95.3
2006,2,18,12,5.62,95.7
2006,2,18,13,5.63,96.0
2006,2,18,14,5.83,94.9
2006,2,18,15,6.09,93.7
2006,2,18,16,6.43,92.1
2006,2,18,17,6.87,89.9
2006,2,18,18,7.28,87.0
2006,2,18,19,7.53,85.5
2006,2,18,20,7.31,85.5
2006,2,18,21,6.48,86.2
2006,2,18,22,5.71,87.2
2006,2,18,23,5.2,87.7
2006,2,19,0,5.03,87.3
2006,2,19,1,5.13,87.4
2006,2,19,2,5.16,89.2
2006,2,19,3,5.51,91.9
2006,2,19,4,6.0,93.8
2006,2,19,5,6.04,96.3
2006,2,19,6,5.88,97.9
2006,2,19,7,7.04,94.7
2006,2,19,8,7.18,93.5
2006,2,19,9,6.74,94.8
2006,2,19,10,6.51,97.8
2006,2,19,11,6.41,101.4
2006,2,19,12,6.4,105.6
2006,2,19,13,6.48,108.4
2006,2,19,14,6.66,108.5
2006,2,19,15,6.95,107.6
2006,2,19,16,7.3,105.7
2006,2,19,17,7.8,101.9
2006,2,19,18,8.18,96.7
2006,2,19,19,8.44,93.5
2006,2,19,20,7.97,94.2
2006,2,19,21,7.42,97.4
2006,2,19,22,6.67,101.8
2006,2,19,23,5.96,106.3
2006,2,20,0,5.71,110.1
2006,2,20,1,5.54,112.5
2006,2,20,2,5.53,114.0
2006,2,20,3,5.68,114.9
2006,2,20,4,5.79,115.9
2006,2,20,5,5.84,116.3
2006,2,20,6,5.84,117.1
2006,2,20,7,7.09,113.3
2006,2,20,8,7.01,111.0
2006,2,20,9,6.04,108.5
2006,2,20,10,5.3,105.2
2006,2,20,11,4.89,101.4
2006,2,20,12,4.77,98.2
2006,2,20,13,4.82,95.1
2006,2,20,14,4.95,92.1
2006,2,20,15,5.18,89.9
2006,2,20,16,5.57,87.9
2006,2,20,17,6.25,86.2
2006,2,20,18,7.75,84.3
2006,2,20,19,8.89,85.1
2006,2,20,20,8.59,88.6
2006,2,20,21,7.63,93.0
2006,2,20,22,6.81,96.8
2006,2,20,23,6.12,99.4
2006,2,21,0,5.46,101.3
2006,2,21,1,4.97,103.6
2006,2,21,2,4.63,106.0
2006,2,21,3,4.51,107.4
2006,2,21,4,4.39,108.7
2006,2,21,5,4.0,111.4
2006,2,21,6,3.73,113.4
2006,2,21,7,4.34,105.8
2006,2,21,8,4.44,100.4
2006,2,21,9,4.04,95.8
2006,2,21,10,3.6,93.5
2006,2,21,11,3.33,93.8
2006,2,21,12,3.22,94.8
2006,2,21,13,3.28,95.1
2006,2,21,14,3.43,94.8
2006,2,21,15,3.69,94.8
2006,2,21,16,4.49,91.1
2006,2,21,17,5.73,86.1
2006,2,21,18,7.13,81.9
2006,2,21,19,7.84,80.5
2006,2,21,20,7.79,82.3
2006,2,21,21,7.19,83.9
2006,2,21,22,6.42,84.1
2006,2,21,23,5.81,85.0
2006,2,22,0,5.1,86.4
2006,2,22,1,4.98,87.8
2006,2,22,2,5.08,88.2
2006,2,22,3,4.95,87.5
2006,2,22,4,4.87,86.8
2006,2,22,5,4.72,86.8
2006,2,22,6,4.47,86.9
2006,2,22,7,5.35,82.7
2006,2,22,8,6.07,79.0
2006,2,22,9,5.61,77.8
2006,2,22,10,4.94,77.6
2006,2,22,11,4.41,77.2
2006,2,22,12,4.11,77.5
2006,2,22,13,4.17,77.4
2006,2,22,14,4.37,74.8
2006,2,22,15,4.6,72.0
2006,2,22,16,4.87,69.2
2006,2,22,17,5.04,66.9
2006,2,22,18,5.12,66.3
2006,2,22,19,5.6,66.5
2006,2,22,20,6.01,67.0
2006,2,22,21,6.02,68.5
2006,2,22,22,5.83,68.9
2006,2,22,23,5.26,66.9
2006,2,23,0,4.66,64.7
2006,2,23,1,4.61,63.0
2006,2,23,2,4.07,64.7
2006,2,23,3,3.74,67.5
2006,2,23,4,3.97,65.4
2006,2,23,5,4.25,60.4
2006,2,23,6,3.96,55.7
2006,2,23,7,4.19,57.0
2006,2,23,8,3.73,59.2
2006,2,23,9,3.11,60.1
2006,2,23,10,2.71,64.0
2006,2,23,11,2.52,68.3
2006,2,23,12,2.43,72.2
2006,2,23,13,2.65,75.3
2006,2,23,14,3.43,80.3
2006,2,23,15,4.39,80.8
2006,2,23,16,5.31,78.8
2006,2,23,17,5.86,76.0
2006,2,23,18,5.95,73.7
2006,2,23,19,6.02,71.6
2006,2,23,20,5.93,70.4
2006,2,23,21,5.85,69.7
2006,2,23,22,5.88,69.8
2006,2,23,23,5.71,69.9
2006,2,24,0,5.85,70.6
2006,2,24,1,5.67,72.1
2006,2,24,2,5.35,74.6
2006,2,24,3,5.17,75.8
2006,2,24,4,4.93,74.4
2006,2,24,5,4.46,71.6
2006,2,24,6,4.18,68.2
2006,2,24,7,4.93,66.1
2006,2,24,8,5.31,64.7
2006,2,24,9,5.14,64.7
2006,2,24,10,4.98,67.3
2006,2,24,11,4.71,70.8
2006,2,24,12,4.3,74.5
2006,2,24,13,3.9,77.4
2006,2,24,14,3.6,78.5
2006,2,24,15,3.6,78.1
2006,2,24,16,3.98,75.6
2006,2,24,17,4.81,72.7
2006,2,24,18,6.09,72.0
2006,2,24,19,7.36,71.4
2006,2,24,20,7.72,70.5
2006,2,24,21,7.14,69.9
2006,2,24,22,6.36,70.5
2006,2,24,23,5.76,71.1
2006,2,25,0,5.21,71.3
2006,2,25,1,4.78,73.5
2006,2,25,2,4.54,77.0
2006,2,25,3,4.43,80.1
2006,2,25,4,4.5,81.3
2006,2,25,5,4.55,81.9
2006,2,25,6,4.65,82.7
2006,2,25,7,5.63,79.7
2006,2,25,8,5.82,78.6
2006,2,25,9,5.58,77.9
2006,2,25,10,5.34,79.6
2006,2,25,11,5.27,82.1
2006,2,25,12,5.3,83.4
2006,2,25,13,5.42,82.3
2006,2,25,14,5.64,80.6
2006,2,25,15,5.97,79.0
2006,2,25,16,6.61,76.2
2006,2,25,17,7.36,73.7
2006,2,25,18,7.62,71.6
2006,2,25,19,7.43,70.4
2006,2,25,20,6.92,69.0
2006,2,25,21,6.53,67.3
2006,2,25,22,6.08,66.9
2006,2,25,23,5.75,66.2
2006,2,26,0,5.34,65.3
2006,2,26,1,4.92,65.1
2006,2,26,2,4.53,65.5
2006,2,26,3,4.32,67.2
2006,2,26,4,4.37,71.0
2006,2,26,5,4.6,76.5
2006,2,26,6,4.68,81.6
2006,2,26,7,5.19,79.7
2006,2,26,8,5.34,77.7
2006,2,26,9,5.19,76.1
2006,2,26,10,5.06,74.9
2006,2,26,11,5.01,74.7
2006,2,26,12,5.03,75.0
2006,2,26,13,5.14,76.2
2006,2,26,14,5.39,76.5
2006,2,26,15,5.73,74.8
2006,2,26,16,6.13,72.2
2006,2,26,17,6.67,71.0
2006,2,26,18,7.26,71.5
2006,2,26,19,7.75,72.4
2006,2,26,20,7.58,73.2
2006,2,26,21,7.12,74.8
2006,2,26,22,6.29,77.9
2006,2,26,23,5.69,81.3
2006,2,27,0,5.23,84.3
2006,2,27,1,5.3,85.0
2006,2,27,2,5.41,85.3
2006,2,27,3,5.25,86.5
2006,2,27,4,5.09,89.1
2006,2,27,5,5.11,92.8
2006,2,27,6,5.03,95.7
2006,2,27,7,5.55,93.6
2006,2,27,8,5.91,90.1
2006,2,27,9,5.88,87.3
2006,2,27,10,5.68,86.2
2006,2,27,11,5.33,86.6
2006,2,27,12,4.97,87.3
2006,2,27,13,4.74,88.2
2006,2,27,14,4.53,87.6
2006,2,27,15,4.49,85.9
2006,2,27,16,4.61,83.6
2006,2,27,17,5.07,80.0
2006,2,27,18,6.14,76.3
2006,2,27,19,7.39,75.3
2006,2,27,20,7.7,75.6
2006,2,27,21,7.22,77.0
2006,2,27,22,6.18,80.7
2006,2,27,23,5.05,85.5
2006,2,28,0,4.2,89.2
2006,2,28,1,3.75,91.5
2006,2,28,2,3.65,91.7
2006,2,28,3,3.87,90.3
2006,2,28,4,4.16,90.0
2006,2,28,5,4.37,92.9
2006,2,28,6,4.6,96.4
2006,2,28,7,5.59,94.4
2006,2,28,8,5.56,94.0
2006,2,28,9,5.14,95.0
2006,2,28,10,4.67,98.5
2006,2,28,11,4.26,103.8
2006,2,28,12,3.89,109.7
2006,2,28,13,3.59,113.6
2006,2,28,14,3.49,113.5
2006,2,28,15,3.67,105.0
2006,2,28,16,4.08,95.1
2006,2,28,17,4.95,87.0
2006,2,28,18,6.26,81.0
2006,2,28,19,7.26,78.1
2006,2,28,20,7.3,77.7
2006,2,28,21,6.93,79.9
2006,2,28,22,6.64,84.2
2006,2,28,23,6.48,89.7
2006,3,1,0,6.35,95.5
2006,3,1,1,6.23,100.0
2006,3,1,2,5.97,103.8
2006,3,1,3,5.68,107.3
2006,3,1,4,5.46,111.2
2006,3,1,5,5.14,115.7
2006,3,1,6,4.86,118.7
2006,3,1,7,5.49,114.9
2006,3,1,8,5.65,109.2
2006,3,1,9,5.29,103.4
2006,3,1,10,4.78,100.4
2006,3,1,11,4.18,100.7
2006,3,1,12,3.57,102.6
2006,3,1,13,3.07,103.8
2006,3,1,14,2.85,102.1
2006,3,1,15,3.08,96.5
2006,3,1,16,3.64,90.0
2006,3,1,17,4.59,85.1
2006,3,1,18,5.84,82.1
2006,3,1,19,6.8,82.2
2006,3,1,20,6.87,86.1
2006,3,1,21,6.59,91.5
2006,3,1,22,6.58,96.8
2006,3,1,23,6.57,100.5
2006,3,2,0,5.76,101.4
2006,3,2,1,4.74,100.3
2006,3,2,2,4.28,99.7
2006,3,2,3,4.07,100.6
2006,3,2,4,4.01,101.6
2006,3,2,5,4.1,102.7
2006,3,2,6,4.04,104.0
2006,3,2,7,4.68,97.7
2006,3,2,8,4.83,93.8
2006,3,2,9,4.35,97.3
2006,3,2,10,3.75,109.9
2006,3,2,11,3.3,128.8
2006,3,2,12,3.06,145.4
2006,3,2,13,2.86,153.9
2006,3,2,14,2.63,151.1
2006,3,2,15,2.6,135.2
2006,3,2,16,3.18,113.3
2006,3,2,17,4.77,98.2
2006,3,2,18,6.88,90.6
2006,3,2,19,8.26,88.2
2006,3,2,20,7.79,89.3
2006,3,2,21,7.01,90.8
2006,3,2,22,6.11,92.1
2006,3,2,23,5.64,91.5
2006,3,3,0,5.17,89.9
2006,3,3,1,4.81,87.5
2006,3,3,2,4.62,85.7
2006,3,3,3,4.62,84.9
2006,3,3,4,4.59,84.7
2006,3,3,5,4.62,85.3
2006,3,3,6,4.52,87.8
2006,3,3,7,5.67,86.5
2006,3,3,8,6.28,86.9
2006,3,3,9,6.14,90.2
2006,3,3,10,5.79,92.3
2006,3,3,11,5.39,92.1
2006,3,3,12,5.12,88.8
2006,3,3,13,5.1,84.3
2006,3,3,14,5.49,79.8
2006,3,3,15,6.18,77.2
2006,3,3,16,6.84,75.8
2006,3,3,17,7.35,75.8
2006,3,3,18,7.51,78.2
2006,3,3,19,7.41,82.0
2006,3,3,20,7.21,85.8
2006,3,3,21,7.34,88.7
2006,3,3,22,6.85,92.0
2006,3,3,23,6.38,94.3
2006,3,4,0,5.59,97.0
2006,3,4,1,5.26,99.7
2006,3,4,2,5.04,102.4
2006,3,4,3,4.91,105.1
2006,3,4,4,5.25,106.6
2006,3,4,5,5.31,110.0
2006,3,4,6,5.4,112.7
2006,3,4,7,6.25,108.1
2006,3,4,8,6.84,103.8
2006,3,4,9,6.74,101.2
2006,3,4,10,6.57,98.0
2006,3,4,11,6.45,94.9
2006,3,4,12,6.39,92.4
2006,3,4,13,6.5,90.1
2006,3,4,14,6.83,88.0
2006,3,4,15,7.32,86.4
2006,3,4,16,7.87,85.3
2006,3,4,17,8.43,85.3
2006,3,4,18,8.76,86.1
2006,3,4,19,8.47,86.8
2006,3,4,20,8.67,87.1
2006,3,4,21,8.11,87.8
2006,3,4,22,7.42,88.8
2006,3,4,23,6.73,90.6
2006,3,5,0,6.3,92.1
2006,3,5,1,6.18,93.3
2006,3,5,2,5.71,95.0
2006,3,5,3,5.4,97.6
2006,3,5,4,5.45,100.2
2006,3,5,5,5.43,103.2
2006,3,5,6,5.3,106.3
2006,3,5,7,6.45,101.9
2006,3,5,8,6.72,102.4
2006,3,5,9,6.58,104.0
2006,3,5,10,6.51,104.3
2006,3,5,11,6.41,103.5
2006,3,5,12,6.3,102.8
2006,3,5,13,6.22,101.7
2006,3,5,14,6.19,100.1
2006,3,5,15,6.39,98.0
2006,3,5,16,6.85,96.0
2006,3,5,17,7.58,94.1
2006,3,5,18,8.68,91.8
2006,3,5,19,8.95,89.4
2006,3,5,20,8.02,88.1
2006,3,5,21,7.2,88.5
2006,3,5,22,6.58,89.7
2006,3,5,23,6.33,90.6
2006,3,6,0,6.13,91.8
2006,3,6,1,5.93,93.9
2006,3,6,2,5.71,96.0
2006,3,6,3,5.33,98.1
2006,3,6,4,5.16,99.7
2006,3,6,5,5.21,100.6
2006,3,6,6,5.23,100.0
2006,3,6,7,6.33,95.4
2006,3,6,8,6.71,90.9
2006,3,6,9,6.48,87.4
2006,3,6,10,6.12,84.7
2006,3,6,11,5.59,83.9
2006,3,6,12,5.15,84.1
2006,3,6,13,4.94,84.0
2006,3,6,14,4.95,82.8
2006,3,6,15,5.17,80.2
2006,3,6,16,5.67,75.6
2006,3,6,17,6.53,71.1
2006,3,6,18,7.67,69.0
2006,3,6,19,8.42,68.8
2006,3,6,20,8.34,68.9
2006,3,6,21,7.47,69.8
2006,3,6,22,6.49,71.1
2006,3,6,23,5.76,71.6
2006,3,7,0,5.08,71.3
2006,3,7,1,4.58,69.7
2006,3,7,2,4.55,67.4
2006,3,7,3,4.41,66.3
2006,3,7,4,4.48,65.0
2006,3,7,5,4.67,64.1
2006,3,7,6,4.87,64.4
2006,3,7,7,5.97,64.0
2006,3,7,8,6.19,63.8
2006,3,7,9,6.14,64.6
2006,3,7,10,6.08,65.9
2006,3,7,11,6.02,67.7
2006,3,7,12,5.97,69.4
2006,3,7,13,6.01,70.9
2006,3,7,14,6.2,72.2
2006,3,7,15,6.56,72.6
2006,3,7,16,7.08,72.0
2006,3,7,17,7.76,70.9
2006,3,7,18,8.62,70.4
2006,3,7,19,8.68,71.5
2006,3,7,20,7.78,72.6
2006,3,7,21,7.01,72.5
2006,3,7,22,6.28,71.0
2006,3,7,23,5.58,69.2
2006,3,8,0,5.38,66.9
2006,3,8,1,5.31,66.0
2006,3,8,2,5.12,66.4
2006,3,8,3,4.98,66.2
2006,3,8,4,4.64,67.2
2006,3,8,5,4.61,68.6
2006,3,8,6,4.56,70.7
2006,3,8,7,5.44,71.7
2006,3,8,8,5.64,72.0
2006,3,8,9,5.53,72.5
2006,3,8,10,5.31,73.8
2006,3,8,11,5.04,76.3
2006,3,8,12,4.85,79.4
2006,3,8,13,4.84,82.3
2006,3,8,14,5.01,83.7
2006,3,8,15,5.34,84.0
2006,3,8,16,5.81,82.9
2006,3,8,17,6.77,79.0
2006,3,8,18,8.34,75.7
2006,3,8,19,9.29,73.8
2006,3,8,20,9.02,72.9
2006,3,8,21,8.03,72.4
2006,3,8,22,6.68,73.0
2006,3,8,23,5.82,74.3
2006,3,9,0,5.22,76.6
2006,3,9,1,4.67,79.6
2006,3,9,2,4.2,82.9
2006,3,9,3,4.05,85.3
2006,3,9,4,4.32,84.4
2006,3,9,5,4.67,81.5
2006,3,9,6,4.7,78.5
2006,3,9,7,5.77,73.7
2006,3,9,8,5.8,70.8
2006,3,9,9,5.38,68.7
2006,3,9,10,4.88,67.8
2006,3,9,11,4.39,69.0
2006,3,9,12,3.97,71.8
2006,3,9,13,3.78,75.3
2006,3,9,14,3.84,77.7
2006,3,9,15,4.08,77.4
2006,3,9,16,4.54,74.2
2006,3,9,17,5.29,70.2
2006,3,9,18,6.53,68.3
2006,3,9,19,7.87,67.8
2006,3,9,20,8.77,66.6
2006,3,9,21,8.24,64.2
2006,3,9,22,7.04,62.3
2006,3,9,23,6.23,60.7
2006,3,10,0,5.78,58.4
2006,3,10,1,5.16,56.4
2006,3,10,2,4.65,55.5
2006,3,10,3,4.27,55.2
2006,3,10,4,4.18,54.7
